market_cap_usd,price_usd,last_updated,name,24h_volume_usd,percent_change_7d,symbol,max_supply,rank,percent_change_1h,total_supply,price_btc,available_supply,percent_change_24h,id
65672.0,0.014003902,1539233425,Fantasy Cash,20.7501752611,13.93,FANS,,1493,12.1,4689540.0,0.00000223,4689540.0,8.67,fantasy-cash
63362.0,0.0030142928,1539233425,Evil Coin,120.128987658,,EVIL,,1494,1.65,21020383.0,0.00000048,21020383.0,-1.87,evil-coin
63351.0,0.2012954812,1539233429,ParallelCoin,54.2849150855,2.46,DUO,,1495,7.31,314719.0,0.00003205,314719.0,6.18,parallelcoin
61819.0,0.0049162813,1539233441,Garlicoin,268.343847418,-24.82,GRLC,69000000.0,1496,-0.6,22574285.0,0.00000078,12574285.0,-1.6,garlicoin
61572.0,0.0001883933,1539233455,Safe Trade Coin,12.3291483185,,XSTC,,1497,-0.47,716469054.0,0.00000003,326829322.0,-42.65,safe-trade-coin
61024.0,0.0005651799,1539233429,Signatum,11.0789703806,,SIGT,,1498,-0.47,107972766.0,0.00000009,107972766.0,-21.8,signatum
60992.0,0.0015045875,1539233441,Peerguess,380.634573227,-45.74,GUESS,,1499,-0.46,200000000.0,0.00000024,40537668.0,-0.68,guess
59923.0,0.0089938157,1539112213,Catcoin,,0.07,CAT,,1500,,6662700.0,0.00000136,6662700.0,,catcoin
59070.0,0.0049825143,1539210619,BoostCoin,,8.13,BOST,,1501,,11855487.0,0.00000076,11855487.0,-0.22,boostcoin
58939.0,0.034669895,1539233436,Ccore,79.1005906582,-51.27,CCO,,1502,-0.22,10000000.0,0.00000552,1699999.0,-3.99,ccore
58142.0,0.0100802556,1539233450,Arion,62.626820122,-22.34,ARION,,1503,0.01,5967906.0,0.00000161,5767906.0,-10.41,arion
57874.0,0.0729710048,1539233430,Bitcoin 21,14.6325703982,-18.16,XBTC21,,1504,-0.47,7093108.0,0.00001162,793108.0,,bitcoin-21
56503.0,0.0060940046,1539233466,SecureCoin,78.9979030808,-0.12,SRC,,1505,8.52,9271916.0,0.00000097,9271916.0,3.67,securecoin
55828.0,0.0373641138,1539233430,High Voltage,428.380434312,-12.24,HVCO,,1506,-2.38,1694171.0,0.00000595,1494171.0,8.53,high-voltage
55545.0,0.0000628248,1539233468,GrandCoin,36.8504123624,-4.24,GDC,1420609614.0,1507,-50.21,884125802.0,0.00000001,884125802.0,-51.53,grandcoin
54644.0,0.0326548386,1539233424,Influxcoin,38.2432166582,-3.42,INFX,,1508,0.3,1673383.0,0.00000520,1673383.0,-3.87,influxcoin
54597.0,0.0035605588,1539233421,GlobalBoost-Y,48.4596391764,-10.78,BSTY,,1509,5.89,15333728.0,0.00000057,15333728.0,1.84,globalboost-y
54412.0,0.0012053166,1539233432,Master Swiscoin,64.9540327898,-9.01,MSCN,,1510,-0.38,1007644415.0,0.00000019,45143320.0,7.72,master-swiscoin
54054.0,0.0547203914,1539233468,RonPaulCoin,70.914301915,-16.68,RPC,,1511,2.03,987824.0,0.00000871,987824.0,3.85,ronpaulcoin
53870.0,0.0043495948,1539233421,X-Coin,336.422708879,-1.26,XCO,,1512,2.18,12384976.0,0.00000069,12384976.0,-6.55,x-coin
53240.0,0.0134249758,1528333162,Useless Ethereum Token,,,UET,,1513,,3965716.0,0.00000175,3965716.0,,useless-ethereum-token
52747.0,0.0001318138,1539087986,LeaCoin,,,LEA,2000000000.0,1514,,400166246.0,0.00000002,400166246.0,,leacoin
52047.0,0.0354583406,1539233425,8Bit,79.9397985469,-6.65,8BIT,,1515,-42.65,1467841.0,0.00000565,1467841.0,12.68,8bit
51457.0,0.0108012159,1539233419,ParkByte,0.6997555135,,PKB,,1516,-0.47,4764026.0,0.00000172,4764026.0,-4.2,parkbyte
51142.0,0.0004635274,1538997209,Impact,,17.76,IMX,,1517,,110333002.0,0.00000007,110333002.0,,impact
51096.0,0.0000654977,1537513228,VapersCoin,,,VPRC,,1518,,1635124964.0,0.00000001,780124964.0,,vaperscoin
50096.0,0.000816371,1539233432,Kurrent,12.4612120217,-58.43,KURT,228000000.0,1519,-0.47,72764813.0,0.00000013,61364813.0,-11.25,kurrent
49486.0,0.0004395844,1539233452,Dragonglass,1.0989609159,-48.46,DGS,,1520,-0.47,1210221129.0,0.00000007,112574147.0,-44.25,dragonglass
49012.0,0.0196226148,1539127518,Dreamcoin,,-3.83,DRM,,1521,,2497730.0,0.00000297,2497730.0,,dreamcoin
48605.0,0.1059882408,1539233430,SixEleven,433.148767956,-14.97,611,,1522,-15.77,458591.0,0.00001688,458591.0,-13.74,sixeleven
47773.0,0.0006706521,1539233424,BERNcash,66.5354862026,-7.07,BERN,,1523,-0.47,71234301.0,0.00000011,71234301.0,-7.21,berncash
46968.0,0.0030129451,1539174732,Quebecoin,,-14.95,QBC,42000000.0,1524,,36375376.0,0.00000046,15588776.0,-0.31,quebecoin
46344.0,0.0025747084,1539233455,Debitcoin,58.4437462704,,DBTC,,1525,-0.47,25999629.0,0.00000041,17999629.0,-12.92,debitcoin
46316.0,0.0013821454,1539233465,Datacoin,7.9069395023,5.34,DTC,,1526,-0.43,33510442.0,0.00000022,33510442.0,-4.38,datacoin
45933.0,0.0125595533,1539233430,Swing,13.3850299665,-29.52,SWING,,1527,-0.47,3657189.0,0.00000200,3657189.0,-9.83,swing
45902.0,0.0005236806,1539155909,Zurcoin,,,ZUR,,1528,,87653034.0,0.00000008,87653034.0,-0.37,zurcoin
45196.0,0.0049628838,1539007231,Dollarcoin,,9.65,DLC,,1529,,9106714.0,0.00000075,9106714.0,,dollarcoin
45162.0,0.0042074504,1539233426,ChanCoin,159.134854829,-13.33,CHAN,27000000.0,1530,-0.47,10733834.0,0.00000067,10733834.0,-2.36,chancoin
44671.0,0.0010921516,1537888517,Granite,,,GRN,65000000.0,1531,,41551825.0,0.00000017,40901825.0,,granitecoin
43961.0,0.0943477403,1538950527,ICO OpenLedger,,-66.03,ICOO,,1532,,465952.0,0.00001443,465952.0,,ico-openledger
43732.0,0.0001255955,1539233445,Help The Homeless Coin,222.795235172,-5.27,HTH,,1533,-0.47,348198750.0,0.00000002,348198750.0,-4.42,help-the-homeless-coin
41322.0,0.0006279777,1539233439,Fujinto,58.9043050908,-4.28,NTO,,1534,-0.47,400000000.0,0.00000010,65802448.0,-4.42,fujinto
40569.0,0.0005651799,1539233427,BOAT,1.8925362927,-13.85,BOAT,500000000.0,1535,-0.47,71780255.0,0.00000009,71780255.0,,doubloon
39726.0,0.0016081443,1539233442,Rhenium,293.04741068,-18.0,XRH,32258830.0,1536,-0.47,24703297.0,0.00000026,24703297.0,13.58,rhenium
38761.0,0.0000645641,1538605132,ZetaMicron,,,ZMC,,1537,,600344291.0,0.00000001,600344291.0,,zetamicron
38307.0,0.0062797767,1539233436,Jiyo [OLD],18.8393299864,,JIYO,40000000.0,1538,-0.47,8281707.0,0.00000100,6100012.0,-4.52,jiyo-old
37681.0,0.0031398883,1539233437,Nekonium,161.15897603,16.42,NUKO,,1539,-2.42,21606559.0,0.00000050,12000829.0,-15.53,nekonium
36470.0,0.0298917369,1539233420,Acoin,199.900990597,-26.35,ACOIN,,1540,-0.47,1220085.0,0.00000476,1220085.0,-9.01,acoin
36103.0,0.0027404825,1539233426,Eryllium,44.1769865279,-40.03,ERY,100000000.0,1541,-0.47,17919111.0,0.00000044,13174136.0,-21.27,eryllium
35998.0,0.0025244702,1539233450,Arepacoin,32.7516152614,2.61,AREPA,60000000.0,1542,-0.47,14589025.0,0.00000040,14259709.0,23.54,arepacoin
35346.0,0.0020699964,1539233452,Nyerium,213.063308272,18.06,NYEX,,1543,-0.47,22731164.0,0.00000033,17075355.0,-26.75,nyerium
35170.0,0.0015071464,1539233430,BumbaCoin,18.0857567869,-36.19,BUMBA,,1544,-0.47,23335668.0,0.00000024,23335668.0,-38.65,bumbacoin
34579.0,0.0007535732,1539233428,Money,100.153591368,-18.15,$$$,,1545,-0.47,45887218.0,0.00000012,45887218.0,2.2,money
34395.0,0.0016955397,1539233430,GuccioneCoin,89.2877485151,-4.26,GCC,,1546,-0.47,23775537.0,0.00000027,20285537.0,-4.42,guccionecoin
34300.0,0.0357319292,1539233435,StarCash Network,300.365548413,,STARS,,1547,-0.47,1033142.0,0.00000569,959914.0,,starcash-network
34293.0,0.0055437178,1539233448,Wisepass,48.2666466757,-20.89,PASS,,1548,-0.29,1000000000.0,0.00000088,6185892.0,-2.73,wisepass
33455.0,0.0000654952,1539157348,Digital Rupees,,,DRS,,1549,,510802961.0,0.00000001,510802961.0,-0.32,digital-rupees
33009.0,0.0031510445,1539233425,TajCoin,93.1864925373,-16.86,TAJ,,1550,1.48,10475598.0,0.00000050,10475598.0,-7.77,tajcoin
31640.0,0.0044586414,1539233422,Sativacoin,24.690072307,-51.46,STV,,1551,-0.47,7096254.0,0.00000071,7096254.0,8.44,sativacoin
31391.0,0.0050635571,1539233426,Allion,81.9812732817,-2.72,ALL,,1552,-0.46,7323359.0,0.00000081,6199359.0,-47.91,allion
30987.0,0.0065902157,1539233427,Eternity,4.9281175334,-46.69,ENT,,1553,-0.47,4701944.0,0.00000105,4701944.0,,eternity
30816.0,0.0025119107,1539233429,MojoCoin,7.7510027385,-67.2,MOJO,,1554,-0.47,12268094.0,0.00000040,12268094.0,-29.94,mojocoin
30795.0,0.0054006079,1539233428,SOILcoin,33.9330384568,-22.0,SOIL,,1555,-11.46,5702048.0,0.00000086,5702048.0,-4.42,soilcoin
30699.0,0.0003946961,1538401888,Ammo Reloaded,,,AMMO,,1556,,77777777.0,0.00000006,77777777.0,,ammo-reloaded
30413.0,0.0000058471,1539233419,Virtacoin,24.8486686201,7.92,VTA,21000000000.0,1557,8.0,12666916683.0,0.0000000009,5201310113.0,-2.31,virtacoin
29740.0,0.0023863151,1539233419,SoonCoin,39.8737459279,-27.25,SOON,,1558,-0.47,12462620.0,0.00000038,12462620.0,6.82,sooncoin
29689.0,0.0340150056,1539233430,Comet,306.123264605,13.17,CMT,,1559,-0.92,872830.0,0.00000542,872830.0,11.58,comet
29256.0,0.0036606906,1539231157,JavaScript Token,,,JS,,1560,0.03,7991996.0,0.00000058,7991996.0,-21.18,javascript-token
28814.0,0.0059657878,1539233432,FuzzBalls,36.5705748328,-20.23,FUZZ,,1561,-13.25,4829945.0,0.00000095,4829945.0,-15.14,fuzzballs
28373.0,0.0005651799,1539233430,AmsterdamCoin,32.1611853997,-4.28,AMS,,1562,-0.47,81469427.0,0.00000009,50201886.0,17.28,amsterdamcoin
28268.0,0.001579314,1538429548,VectorAI,,,VEC2,,1563,,17898740.0,0.00000024,17898740.0,,vector
27445.0,0.0024831168,1538947351,PIECoin,,,PIE,,1564,,11052595.0,0.00000038,11052595.0,,piecoin
26632.0,0.0000663432,1539081629,MACRON,,,MCRN,,1565,,401421401.0,0.00000001,401421401.0,,macron
26575.0,0.0008791687,1539233426,Litecred,5.7961710614,-10.66,LTCR,,1566,7.19,30227750.0,0.00000014,30227750.0,,litecred
25911.0,0.00047541,1539233450,Gossipcoin,318.107402913,9.34,GOSS,,1567,-9.4,54530020.0,0.00000008,54503170.0,-10.07,gossipcoin
25408.0,0.0051955982,1539233450,Graphcoin,112.872831321,-38.3,GRPH,,1568,-0.47,9546932.0,0.00000083,4890234.0,-36.37,graphcoin
25047.0,0.010236036,1539233421,Californium,32.7529915523,-14.46,CF,,1569,-0.47,2446961.0,0.00000163,2446961.0,-3.83,californium
24931.0,0.0101625059,1539146733,PosEx,,0.61,PEX,,1570,,2453240.0,0.00000154,2453240.0,0.06,posex
24874.0,0.0057773945,1539233434,SocialCoin,1.799344407,-17.17,SOCC,75000000.0,1571,-0.47,4465425.0,0.00000092,4305425.0,-5.45,socialcoin-socc
24666.0,0.0003139888,1539233413,Polcoin,20.2175074472,-14.35,PLC,218500000.0,1572,-0.47,78557745.0,0.00000005,78557745.0,-4.42,polcoin
24612.0,0.004584237,1539233429,Independent Money System,11.1915039784,,IMS,,1573,-0.47,5368934.0,0.00000073,5368934.0,-13.99,independent-money-system
24293.0,0.044398021,1539233435,Dalecoin,71.1548934032,-32.79,DALC,1000000.0,1574,-0.47,1000000.0,0.00000707,547174.0,3.95,dalecoin
23438.0,0.0003982104,1539038671,Neuro,,-19.83,NRO,,1575,,60858526.0,0.00000006,58858526.0,,neuro
23357.0,0.0007400591,1539233439,Phantomx,210.13483685,11.89,PNX,,1576,-6.15,31561033.0,0.00000012,31561033.0,-37.63,phantomx
23323.0,0.019906892,1539233430,EcoCoin,12.1310213648,8.76,ECO,,1577,-0.47,1173187.0,0.00000317,1171605.0,-17.44,ecocoin
23173.0,0.0903349426,1539112233,Gold Pressed Latinum,,0.0,GPL,1000000.0,1578,,256527.0,0.00001366,256527.0,,gold-pressed-latinum
22709.0,11.3035351941,1539233430,KingN Coin,17.1947820741,,KNC,420000.0,1579,-0.47,2509.0,0.00179999,2009.0,,kingn-coin
22586.0,0.002669484,1539233438,YENTEN,43.1163502568,-20.91,YTN,84000000.0,1580,-1.05,8700600.0,0.00000043,8460628.0,-7.15,yenten
22396.0,0.0377743878,1539233427,Iconic,39.7912073839,17.46,ICON,,1581,-0.29,592894.0,0.00000602,592894.0,11.85,iconic
22196.0,0.0006534408,1539217891,BnrtxCoin,,-0.32,BNX,,1582,,33968501.0,0.00000010,33968501.0,-0.55,bnrtxcoin
22184.0,0.0089561922,1539167017,Cannation,,,CNNC,,1583,,2476893.0,0.00000137,2476893.0,-0.5,cannation
22166.0,0.0035500042,1539198205,Zayedcoin,,-8.29,ZYD,,1584,,6243840.0,0.00000054,6243840.0,0.06,zayedcoin
21704.0,0.0002818092,1539233432,Grimcoin,25.3457044227,22.18,GRIM,,1585,-0.47,82652214.0,0.00000004,77015266.0,7.23,grimcoin
21556.0,0.0038306638,1539233425,Flaxscript,10.0554923802,,FLAX,,1586,-0.47,5627236.0,0.00000061,5627236.0,-1.18,flaxscript
20144.0,0.0011787488,1539177135,PLNcoin,,-5.44,PLNC,38540000.0,1587,,19089600.0,0.00000018,17089600.0,-0.33,plncoin
19973.0,0.0001883933,1539233428,JobsCoin,305.984001795,-4.24,JOBS,,1588,-0.47,200019300.0,0.00000003,106019270.0,-18.76,jobscoin
19938.0,0.0019372459,1539233432,Bankcoin,0.2122597686,-35.73,B@,,1589,-2.03,25000000.0,0.00000031,10291781.0,-16.71,bankcoin
19766.0,0.0053401906,1539233442,Qbic,85.3497202059,-20.89,QBIC,52500000.0,1590,0.14,4443264.0,0.00000085,3701372.0,-1.89,qbic
19708.0,0.0010047643,1539233424,CompuCoin,27.4729673613,,CPN,,1591,-0.47,19615019.0,0.00000016,19615019.0,17.63,compucoin
19667.0,0.00012292,1539233434,BROTHER,0.117233,-37.55,BRAT,,1592,,1000000000.0,0.00000002,160000000.0,,brat
19573.0,0.0003818985,1539233429,Visio,89.8442623229,-17.02,VISIO,,1593,-0.47,63252640.0,0.00000006,51252640.0,-13.85,visio
18756.0,0.0011847699,1535553332,Network Token,,,NTWK,,1594,,50000000.0,0.00000017,15830652.0,,network-token
18340.0,0.0112408002,1539233427,Marijuanacoin,78.4123434739,-12.84,MAR,,1595,-0.47,1631601.0,0.00000179,1631601.0,-4.42,marijuanacoin
17718.0,0.001653127,1539089358,BitQuark,,6.12,BTQ,,1596,,10717945.0,0.00000025,10717945.0,,bitquark
17701.0,0.0319024277,1539158309,Veltor,,1.73,VLT,,1597,,554855.0,0.00000487,554855.0,-0.31,veltor
17144.0,0.0016327419,1539233424,Cabbage,14.9959810736,-38.42,CAB,,1598,-0.47,10499996.0,0.00000026,10499996.0,-7.96,cabbage
17010.0,0.0001308499,1539156396,Roofs,,,ROOFS,,1599,,600000000.0,0.00000002,130000000.0,-0.42,roofs
16874.0,0.0037498221,1539233430,BitCoal,327.342735414,-29.28,COAL,12500000.0,1600,-0.59,4500000.0,0.00000060,4500000.0,-24.2,bitcoal
16527.0,0.0007535732,1539233419,Prime-XI,186.23619658,-51.39,PXI,,1601,-0.47,21931815.0,0.00000012,21931815.0,-18.74,prime-xi
16108.0,0.0255537285,1539233430,MustangCoin,62.9057159821,-70.11,MST,3000000.0,1602,-0.47,630343.0,0.00000407,630343.0,-30.39,mustangcoin
15700.0,0.0096481095,1539098909,BipCoin,,25.63,BIP,,1603,,1627261.0,0.00000146,1627261.0,,bipcoin
15444.0,0.0071680236,1537988915,Escroco,,,ESC,3100000.0,1604,,3100000.0,0.00000110,2154500.0,,escoro
15342.0,0.0126477634,1539118235,Trident Group,,-43.49,TRDT,,1605,,3000000.0,0.00000191,1213024.0,,trident
15317.0,0.0011303598,1539233428,Elysium,58.6067692725,20.56,ELS,18000000.0,1606,-0.47,13550839.0,0.00000018,13550839.0,-13.98,elysium
14870.0,0.00137813,1539233428,MiloCoin,26.4312031843,,MILO,30015000.0,1607,6.84,10789954.0,0.00000022,10789954.0,0.39,milocoin
14553.0,0.0015699442,1539233434,Kronecoin,328.137508231,25.81,KRONE,84000000.0,1608,-0.47,9269637.0,0.00000025,9269637.0,8.61,kronecoin
14315.0,0.0004395844,1539233421,SongCoin,130.758051647,-7.9,SONG,,1609,-0.47,32565300.0,0.00000007,32565300.0,-24.98,songcoin
14300.0,0.0313621193,1539233425,Honey,216.823193299,-5.05,HONEY,,1610,-0.45,455955.0,0.00000499,455955.0,-11.35,honey
13445.0,0.0001255955,1539233427,ICOBID,1.8991300582,,ICOB,,1611,-0.47,107048455.0,0.00000002,107048455.0,,icobid
13150.0,0.0013815509,1539233432,ARbit,6.2796510666,26.88,ARB,,1612,-0.47,9518375.0,0.00000022,9518375.0,-8.58,arbit
13003.0,0.0125595533,1539233451,BitF,149.583748143,-62.2,BITF,,1613,-0.47,7510377.0,0.00000200,1035293.0,-34.76,bitf
12823.0,0.0124339578,1539233426,PoSToken,19.7165519883,,POS,,1614,-0.47,1232417.0,0.00000198,1031273.0,-3.54,postoken
12520.0,0.0073367268,1539233425,Luna Coin,7.9891521794,15.03,LUNA,,1615,-0.47,1706429.0,0.00000117,1706429.0,-1.41,luna-coin
11960.0,0.0208092957,1539233434,SpeedCash,257.509212044,-51.0,SCS,,1616,1.99,587545.0,0.00000331,574745.0,-55.23,speedcash
11932.0,0.0011931576,1539233448,BitCoin One,413.544247704,-44.31,BTCONE,,1617,-0.47,21000000.0,0.00000019,10000000.0,3.06,bitcoin-one
11420.0,0.0013242897,1539233428,Coinonat,99.2133623676,-11.71,CXT,,1618,3.03,10123200.0,0.00000021,8623200.0,-1.23,coinonat
11111.0,0.0007889178,1538414488,Solarflarecoin,,,SFC,,1619,,14083450.0,0.00000012,14083450.0,,solarflarecoin
10914.0,0.0003771122,1539233425,LiteBitcoin,64.229999967,-7.66,LBTC,1000000000.0,1620,-0.45,172585874.0,0.00000006,28940333.0,-22.61,litebitcoin
10682.0,0.0015699442,1539233432,Bitcoin Planet,29.8582657021,-35.22,BTPL,,1621,-0.47,7302962.0,0.00000025,6804362.0,-20.35,bitcoin-planet
10433.0,0.0011938459,1539233451,UralsCoin,8.2672153027,-27.69,URALS,,1622,14.43,8738743.0,0.00000019,8738743.0,-9.16,uralscoin
10203.0,0.0005031943,1539233427,BenjiRolls,160.225361646,,BENJI,,1623,-11.48,20276099.0,0.00000008,20276099.0,-47.13,benjirolls
9840.0,0.0007925165,1539105390,Eurocoin,,-69.01,EUC,,1624,,12416554.0,0.00000012,12416554.0,,eurocoin
9375.0,0.0005651799,1539233426,Bitvolt,130.416517786,-11.07,VOLT,,1625,-0.47,61608156.0,0.00000009,16588056.0,7.53,bitvolt
9180.0,0.0001311419,1538652154,Slevin,,-0.05,SLEVIN,,1626,,70000000.0,0.00000002,70000000.0,,slevin
9017.0,0.0026312151,1538978489,Credence Coin,,,CRDNC,25000000.0,1627,,9227006.0,0.00000040,3427006.0,,credence-coin
8957.0,0.0021351241,1539233408,CacheCoin,112.496170316,-77.8,CACH,10000000.0,1628,-0.47,4195132.0,0.00000034,4195132.0,-58.23,cachecoin
8687.0,0.0019191247,1539115529,iBank,,,IBANK,,1629,,4526324.0,0.00000029,4526324.0,,ibank
8317.0,0.0457167741,1539233423,Wild Beast Block,28.8655586074,-5.01,WBB,,1630,-0.47,181919.0,0.00000728,181919.0,-4.42,wild-beast-block
8297.0,0.0026915949,1538756737,GlassCoin,,,GLS,,1631,,5534281.0,0.00000041,3082639.0,,glasscoin
7685.0,0.0003139888,1539233432,PRCoin,32.0384157659,-34.23,PRC,,1632,-0.47,804474800.0,0.00000005,24474800.0,-20.35,prcoin
7648.0,0.0000661701,1538348905,HealthyWormCoin,,,WORM,,1633,,115583943.0,0.00000001,115583943.0,,healthywormcoin
7486.0,0.0025185814,1539233439,Pioneer Coin,176.387484554,6.52,PCOIN,23000000.0,1634,-3.91,3867550.0,0.00000040,2972117.0,20.19,pioneer-coin
7077.0,0.0003767866,1539233430,Artex Coin,26.1889204918,,ATX,500000000.0,1635,-0.47,268781750.0,0.00000006,18781750.0,,artex-coin
6616.0,0.0001883933,1539233439,PlayerCoin,1.0278110463,,PLACO,,1636,-0.47,100120000.0,0.00000003,35120000.0,,playercoin
6232.0,0.0000990000,1538073147,Virta Unique Coin,,,VUC,120000000.0,1637,,62946600.0,0.00000002,62946600.0,,virta-unique-coin
6104.0,0.0022607196,1539233434,Royal Kingdom Coin,245.800158454,-5.86,RKC,,1638,-0.47,15000000.0,0.00000036,2700000.0,4.27,royal-kingdom-coin
4627.0,0.0062169789,1539233425,Concoin,93.0223316961,43.14,CONX,,1639,2.64,1595266.0,0.00000099,744266.0,5.14,concoin
4476.0,0.0008791687,1539233432,GeertCoin,1.8839329986,,GEERT,,1640,-0.47,5091200.0,0.00000014,5091200.0,-60.64,geertcoin
4164.0,0.004835428,1539233427,PonziCoin,26.7661664715,-17.19,PONZI,,1641,-0.47,861099.0,0.00000077,861099.0,-3.94,ponzicoin
4024.0,0.0053378102,1539233427,Dollar Online,274.024318277,9.95,DOLLAR,,1642,-0.47,9601412.0,0.00000085,753776.0,0.3,dollar-online
3862.0,0.0008585673,1539093687,Magnum,,,MGM,,1643,,254497751.0,0.00000013,4497751.0,,magnum
3834.0,0.0006907754,1539233425,BowsCoin,34.3385095639,-4.28,BSC,,1644,-8.76,5550102.0,0.00000011,5550102.0,-4.42,bowscoin
3457.0,0.0016515806,1539078111,EagleCoin,,-11.54,EAGLE,,1645,,3633153.0,0.00000025,2093421.0,,eaglecoin
3399.0,0.0002511911,1539233425,Coimatic 2.0,6.252899218,-23.42,CTIC2,102000000.0,1646,-0.47,30132750.0,0.00000004,13532750.0,,coimatic-2
3331.0,0.0012559553,1539233425,Interzone,20.1561363547,-20.23,ITZ,,1647,-0.47,3112019.0,0.00000020,2652019.0,-4.42,interzone
3105.0,0.0662516438,1539233429,GeyserCoin,214.959305481,6.88,GSR,4500000.0,1648,-0.47,599334.0,0.00001055,46864.0,18.63,geysercoin
2913.0,0.0000133447,1539233432,Coupecoin,0.1003363444,-5.34,COUPE,,1649,-0.48,8001599000.0,0.000000002,218281462.0,-2.0,coupecoin
2834.0,0.0024677061,1539233434,Argus,64.09347294,-52.21,ARGUS,,1650,-1.95,5194373.0,0.00000039,1148324.0,22.5,argus
2777.0,0.0000627978,1539233434,WomenCoin,23.4268324336,-4.28,WOMEN,25000000000.0,1651,-0.47,44220400.0,0.00000001,44220400.0,,women
2554.0,0.0011303598,1539233432,Coimatic 3.0,230.451711995,8.84,CTIC3,102000000.0,1652,-0.47,102000000.0,0.00000018,2259512.0,14.37,coimatic-3
2484.0,0.0005651799,1539233432,AnarchistsPrime,3.1910685109,-4.28,ACP,53760000.0,1653,-0.47,4394874.0,0.00000009,4394874.0,-13.98,anarchistsprime
2340.0,0.0001883933,1539233448,Adrenaline,0.1138523509,-4.22,ADN,,1654,-0.47,13931727.0,0.00000003,12423294.0,-4.42,adrenaline
2261.0,28886.8470503,1539233455,Project-X,64.8945840488,12.07,NANOX,,1655,-0.47,1.0,4.59998,0.0,6.81,project-x
2056.0,0.0004112771,1539233434,BitAsean,22.242840684,-37.34,BAS,,1656,-33.48,30000000.0,0.00000007,5000000.0,-54.45,bitasean
1925.0,0.0006279777,1539233424,Save and Gain,1.8839329986,-4.28,SANDG,,1657,-0.47,3064800.0,0.00000010,3064800.0,-4.42,save-and-gain
1908.0,0.0000627978,1539233428,Vault Coin,0.6279776662,-4.28,VLTC,1000000000.0,1658,-0.47,530385540.0,0.00000001,30385540.0,,vault-coin
150.0,0.0000657008,1539233437,POLY AI,218.788198576,-7.22,AI,,1659,-0.22,29000000.0,0.00000001,2281981.0,-37.71,poly-ai
137.0,0.0000669450,1537725386,LevoPlus,,,LVPS,,1660,,93052712.0,0.00000001,2052712.0,,levoplus
,0.960373396,1539233441,CK USD,114655574.87,-2.44,CKUSD,,1661,-0.42,,0.00015293,,-2.56,ckusd
,0.0040650317,1539233436,Infinity Economics,34500686.0982,-9.23,XIN,,1662,-0.75,9000000000.0,0.00000065,,-4.8,infinity-economics
,0.1488812263,1539233446,PlayCoin,8382169.13042,13.31,PLY,,1663,-0.91,1000000000.0,0.00002371,,-1.37,playcoin
,0.2213490037,1539233452,BUMO,6087294.23862,0.88,BU,,1664,0.0,1500000000.0,0.00003525,,-2.0,bumo
,0.3154657999,1539233452,Insight Chain,4773816.25399,-13.9,INB,,1665,0.53,10000000000.0,0.00005024,,0.21,insight-chain
,0.2946349522,1539233441,Ether Zero,4364549.52044,21.93,ETZ,,1666,-1.07,194000000.0,0.00004692,,-7.3,ether-zero
,0.1532139137,1539233446,Project Pai,3872919.74625,-13.96,PAI,,1667,-0.94,1660363531.0,0.00002440,,-9.16,project-pai
,0.0187830745,1539233452,HYCON,3357283.20048,-10.23,HYC,,1668,-0.5,2953081209.0,0.00000299,,-5.55,hycon
,1.0130624229,1539233451,USD//Coin,3052691.66041,,USDC,,1669,-0.28,12748949.0,0.00016132,,0.42,usd-coin
,5.9021962867,1539233435,Super Bitcoin,2004677.80925,7.75,SBTC,21210000.0,1670,4.18,,0.00093987,,-2.32,super-bitcoin
,0.239031622,1539233450,ZB,1810830.89332,-7.53,ZB,,1671,-0.68,2100000000.0,0.00003806,,-7.15,zb
,0.0004168027,1539233450,EduCoin,1711689.87855,-5.97,EDU,,1672,-1.37,15000000000.0,0.00000007,,-9.07,edu-coin
,0.0008326186,1539233448,Pundi X NEM,900625.549376,-6.47,NPXSXEM,,1673,0.74,105478043713,0.00000013,,-8.77,pundi-x-nem
,0.1727698796,1539233444,DigiFinexToken,878437.856785,-8.46,DFT,,1674,-0.91,2100000000.0,0.00002751,,-8.04,digifinextoken
,0.0010330546,1539233445,Penta,848691.066204,-0.56,PNT,100000000000,1675,1.82,50000000000.0,0.00000016,,-2.65,penta
,3.7435352244,1539233427,Filecoin [Futures],843493.075231,-2.67,FIL,,1676,1.05,,0.00059613,,5.3,filecoin
,0.0016249507,1539233448,Usechain Token,682127.414774,0.23,USE,,1677,1.79,20000000000.0,0.00000026,,-9.89,usechain-token
,0.0512333597,1539233452,The Midas Touch Gold,665405.885152,0.77,TMTG,,1678,0.53,10000000000.0,0.00000816,,-5.68,the-midas-touch-gold
,0.008273354,1539233452,Metadium,658958.221423,,META,,1679,-1.34,2000000000.0,0.00000132,,-37.6,metadium
,0.9027692962,1539233447,ONG,641060.077154,-31.58,ONG,,1680,-0.85,1000000000.0,0.00014376,,-11.04,ong
,0.0001319411,1539233444,LightChain,638787.07507,-19.71,LIGHT,,1681,1.0,210000000000,0.00000002,,-4.42,lightchain
,0.0446987358,1539233449,Ultra Salescloud,622604.585469,-13.35,UST,,1682,0.0,1000000000.0,0.00000712,,-10.31,ultra-salescoud
,0.0213365957,1539233443,CoinMeet,611893.86527,6.96,MEET,,1683,-1.42,400000000.0,0.00000340,,-1.99,coinmeet
